FID,Project,StationName,TripCode,SampleDate_Local,SampleDate_UTC,Latitude,Longitude,SecchiDepth_m,trip_code,geom,SampleDepth_m,SampleID,Salinity,Salinity_flag,DIC_umolkg,DIC_flag,Alkalinity_umolkg,Alkalinity_flag,Oxygen_umolL,Oxygen_flag,Ammonium_umolL,Ammonium_flag,Nitrate_umolL,Nitrate_flag,Nitrite_umolL,Nitrite_flag,Phosphate_umoL,Phosphate_flag,Silicate_umolL,Silicate_flag,TSSorganic_mgL,TSSinorganic_mgL,TSS_mgL,TSSall_flag,Prochlorococcus_cellsmL,Prochlorococcus_flag,Synechococcus_cellsmL,Synechococcus_flag,Picoeukaryotes_cellsmL,Picoeukaryotes_flag,Allo_mgm3,AlphaBetaCar_mgm3,Anth_mgm3,Asta_mgm3,BetaBetaCar_mgm3,BetaEpiCar_mgm3,Butfuco_mgm3,Cantha_mgm3,CphlA_mgm3,CphlB_mgm3,CphlC1_mgm3,CphlC2_mgm3,CphlC3_mgm3,CphlC1C2_mgm3,CphlideA_mgm3,Diadchr_mgm3,Diadino_mgm3,Diato_mgm3,Dino_mgm3,DvCphlA+CphlA_mgm3,DvCphlA_mgm3,DvCphlB+CphlB_mgm3,DvCphlB_mgm3,Echin_mgm3,Fuco_mgm3,Gyro_mgm3,Hexfuco_mgm3,Ketohexfuco_mgm3,Lut_mgm3,Lyco_mgm3,MgDvp_mgm3,Neo_mgm3,Perid_mgm3,PhideA_mgm3,PhytinA_mgm3,PhytinB_mgm3,Pras_mgm3,PyrophideA_mgm3,PyrophytinA_mgm3,Viola_mgm3,Zea_mgm3,Pigments_flag,AustralianMicrobiomeId
combined_bgc_data.fid-56e85a65_181a2fe105e_-1d19,NRS,Rottnest Island,ROT20200520,2020-05-20,2020-05-20,-32,115.4167,12,ROT20200520,POINT (115.41667 -32),40,ROT20200520_40,35.819,1,2067.19,1,2347.85,1,217.5,1,0.06,1,0.4,1,0,6,0.06,1,2.2,1,,,,,5382.5,1,40004,1,22011,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
combined_bgc_data.fid-56e85a65_181a2fe105e_-1d18,NRS,Rottnest Island,ROT20200520,2020-05-20,2020-05-20,-32,115.4167,12,ROT20200520,POINT (115.41667 -32),47,ROT20200520_47,35.821,1,2099.56,1,2349.14,1,218.4,1,0,6,0.3,1,0,6,0.05,1,2.2,1,,,,,2490.5,1,41422,1,24230,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hdl.handle.net/102.100.100/141198
combined_bgc_data.fid-56e85a65_181a2fe105e_-1d17,NRS,Rottnest Island,ROT20200520,2020-05-20,2020-05-20,-32,115.4167,12,ROT20200520,POINT (115.41667 -32),WC,ROT20200520_WC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
combined_bgc_data.fid-56e85a65_181a2fe105e_-1d16,NRS,Rottnest Island,ROT20200605,2020-06-05,2020-06-05,-32,115.4167,12.5,ROT20200605,POINT (115.41667 -32),0,ROT20200605_0,35.647,1,2051.97,1,2340.64,1,217.6,1,0,6,0.6,1,0.25,1,0.09,1,2.4,1,,,,,920,1,46801,1,13429.5,1,0.022,0.026,0.003,0.005,,,0.037,0,0.709,0.095,0,0.08,0.044,,0.005,,0.023,0.003,0,0.72,0.011,0.095,0,0,0.149,0,0.075,0,0.005,,0,0.011,0.005,0,0,0,0.026,0,0,0.006,0.034,0,http://hdl.handle.net/102.100.100/141150
combined_bgc_data.fid-56e85a65_181a2fe105e_-1d15,NRS,Rottnest Island,ROT20200605,2020-06-05,2020-06-05,-32,115.4167,12.5,ROT20200605,POINT (115.41667 -32),10,ROT20200605_10,35.651,1,,9,,9,216,1,0,6,0.6,1,0.23,1,0.07,1,2.4,1,,,,,1382,1,45281,1,14902.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
combined_bgc_data.fid-56e85a65_181a2fe105e_-1d14,NRS,Rottnest Island,ROT20200605,2020-06-05,2020-06-05,-32,115.4167,12.5,ROT20200605,POINT (115.41667 -32),20,ROT20200605_20,35.661,1,2057.96,1,2338.22,1,214.5,1,0.05,1,0.7,1,0.24,1,0.07,1,2.5,1,,,,,1128.5,1,37984,1,14263.5,1,0.019,0.025,0.002,0.005,,,0.035,0,0.623,0.103,0,0.092,0.072,,0.025,,0.016,0,0,0.63,0.007,0.103,0,0,0.15,0,0.08,0,0.003,,0,0.01,0.006,0,0,0,0.027,0,0,0.006,0.024,0,
combined_bgc_data.fid-56e85a65_181a2fe105e_-1d13,NRS,Rottnest Island,ROT20200605,2020-06-05,2020-06-05,-32,115.4167,12.5,ROT20200605,POINT (115.41667 -32),30,ROT20200605_30,35.677,1,,9,,9,215,1,0.08,1,0.7,1,0.17,1,0.09,1,2.1,1,,,,,1260,1,45205,1,13797.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
combined_bgc_data.fid-56e85a65_181a2fe105e_-1d12,NRS,Rottnest Island,ROT20200605,2020-06-05,2020-06-05,-32,115.4167,12.5,ROT20200605,POINT (115.41667 -32),40,ROT20200605_40,35.702,1,2077.71,1,2346.85,1,213.5,1,0.11,1,0.9,1,0.11,1,0.08,1,1.9,1,,,,,464.5,1,39551,1,12886.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
combined_bgc_data.fid-56e85a65_181a2fe105e_-1d11,NRS,Rottnest Island,ROT20200605,2020-06-05,2020-06-05,-32,115.4167,12.5,ROT20200605,POINT (115.41667 -32),47,ROT20200605_47,35.701,1,2077.94,1,2354.61,1,213.9,1,0.11,1,0.9,1,0.12,1,0.09,1,1.9,1,,,,,193,1,39095,1,11721,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://hdl.handle.net/102.100.100/141199
combined_bgc_data.fid-56e85a65_181a2fe105e_-1d10,NRS,Rottnest Island,ROT20200605,2020-06-05,2020-06-05,-32,115.4167,12.5,ROT20200605,POINT (115.41667 -32),WC,ROT20200605_WC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
combined_bgc_data.fid-56e85a65_181a2fe105e_-1d0f,NRS,Rottnest Island,ROT20200710,2020-07-10,2020-07-10,-32,115.4167,13,ROT20200710,POINT (115.41667 -32),0,ROT20200710_0,35.452,1,2036.31,1,2330.32,1,218.4,1,0.08,1,0.5,1,0.23,1,0.09,1,2.6,1,,,,,13524,1,38093.5,1,10970.5,1,0.019,0.019,0.002,0.004,,,0.033,0,0.483,0.076,0,0.059,0.032,,0.012,,0.018,0,0,0.483,0,0.076,0,0,0.082,0,0.07,0,0,,0,0.007,0.01,0,0,0,0.022,0,0,0.006,0.022,0,http://hdl.handle.net/102.100.100/141151
